,Ciclo Agricola,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo Sin Um,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valor produccion,Fertilizante N (kg/ha),Nin_kg
1764,2019,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,8.0,8.0,0.0,40.0,5.0,"$18,700.00","$748,000.00",160,1280.0
1765,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,75.0,75.0,0.0,1734.25,23.12,"$4,420.47","$7,666,200.10",110,8250.0
1766,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,1039.0,1039.0,0.0,47732.0,45.94,"$10,133.03","$483,669,646.15",200,207800.0
1767,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,19.0,19.0,0.0,18.05,0.95,"$10,221.61","$184,500.06",100,1900.0
1768,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,291.5,291.5,0.0,1457.5,5.0,"$4,500.00","$6,558,750.00",280,81620.0
1769,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,23.0,23.0,0.0,516.0,22.43,"$5,696.12","$2,939,200.00",130,2990.0
1770,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),428.0,428.0,0.0,24870.4,58.11,"$7,174.96","$178,444,158.28",200,85600.0
1771,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,15.0,15.0,0.0,364.19,24.28,"$3,437.50","$1,251,903.13",110,1650.0
1772,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,12.0,12.0,0.0,366.0,30.5,"$9,016.39","$3,300,000.00",200,2400.0
1773,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,4.0,4.0,0.0,4.0,1.0,"$11,900.00","$47,600.00",100,400.0
1774,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,153.0,153.0,0.0,612.0,4.0,"$3,833.01","$2,345,802.12",280,42840.0
1775,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sanda,10.5,10.5,0.0,341.25,32.5,"$5,042.86","$1,720,875.98",130,1365.0
1776,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),23.0,23.0,0.0,1265.0,55.0,"$6,529.64","$8,259,994.60",200,4600.0
1777,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,214.0,214.0,0.0,3638.0,17.0,"$2,324.48","$8,456,458.24",24,5136.0
1778,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,154.0,104.0,0.0,847.4,8.15,"$6,080.39","$5,152,523.34",60,9240.0
1779,2017,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,116.5,116.5,0.0,932.0,8.0,"$4,750.00","$4,427,000.00",160,18640.0
1780,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,84.0,84.0,0.0,1610.6,19.17,"$5,315.96","$8,561,885.18",110,9240.0
1781,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,799.0,799.0,0.0,36137.32,45.23,"$8,956.38","$323,659,472.63",200,159800.0
1782,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,13.0,13.0,0.0,13.39,1.03,"$11,932.60","$159,777.51",100,1300.0
1783,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,121.5,121.5,0.0,668.25,5.5,"$4,034.31","$2,695,927.66",280,34020.0
1784,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,96.5,96.5,0.0,2509.0,26.0,"$5,159.94","$12,946,289.46",130,12545.0
1785,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),471.0,471.0,0.0,22703.0,48.2,"$4,854.63","$110,214,559.80",200,94200.0
1786,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,46.5,46.5,0.0,1069.9,23.01,"$4,921.44","$5,265,448.66",110,5115.0
1787,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,2.5,2.5,0.0,86.5,34.6,"$9,387.28","$812,000.00",200,500.0
1788,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,6.5,6.5,0.0,9.75,1.5,"$11,500.00","$112,125.00",100,650.0
1789,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,105.0,105.0,0.0,450.45,4.29,"$3,771.75","$1,698,984.79",280,29400.0
1790,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sanda,12.0,12.0,0.0,372.0,31.0,"$4,800.00","$1,785,600.00",130,1560.0
1791,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),86.0,86.0,0.0,4129.0,48.01,"$6,749.33","$27,868,000.00",200,17200.0
1792,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,210.0,210.0,0.0,3158.4,15.04,"$2,705.27","$8,544,324.77",24,5040.0
1793,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,104.0,104.0,0.0,489.0,4.7,"$7,602.59","$3,717,667.38",60,6240.0
1794,2016,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,116.5,116.5,0.0,1050.0,9.01,"$4,738.29","$4,975,204.50",160,18640.0
1795,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,33.5,33.5,0.0,669.33,19.98,"$3,264.29","$2,184,887.23",110,3685.0
1796,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,747.5,747.5,0.0,40163.9,53.73,"$9,068.87","$364,241,015.93",200,149500.0
1797,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,10.0,10.0,0.0,7.35,0.74,"$10,014.46","$73,606.28",100,1000.0
1798,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,184.5,184.5,0.0,1060.0,5.75,"$3,567.17","$3,781,200.20",280,51660.0
1799,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,3.0,3.0,0.0,68.0,22.67,"$5,000.00","$340,000.00",130,390.0
1800,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),335.91,335.91,0.0,17431.88,51.89,"$5,317.30","$92,690,484.25",200,67182.0
1801,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,72.5,72.5,0.0,1518.55,20.95,"$4,700.00","$7,137,185.00",110,7975.0
1802,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,3.0,3.0,0.0,92.5,30.83,"$6,188.11","$572,400.00",200,600.0
1803,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,64.5,64.5,0.0,273.0,4.23,"$3,419.78","$933,599.94",280,18060.0
1804,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sanda,2.5,2.5,0.0,76.0,30.4,"$4,600.00","$349,600.00",130,325.0
1805,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,1.0,1.0,0.0,3.0,3.0,"$3,000.00","$9,000.00",190,190.0
1806,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),50.0,50.0,0.0,1748.0,34.96,"$6,681.92","$11,680,001.08",200,10000.0
1807,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,210.0,210.0,0.0,3444.0,16.4,"$2,900.00","$9,987,600.00",24,5040.0
1808,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,104.0,104.0,0.0,801.0,7.7,"$6,177.47","$4,948,149.92",60,6240.0
1809,2015,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,116.5,116.5,0.0,838.8,7.2,"$4,867.07","$4,082,498.32",160,18640.0
1810,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,80.0,80.0,0.0,1884.11,23.55,"$4,301.61","$8,104,706.42",110,8800.0
1811,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,992.0,927.0,65.0,42050.0,45.36,"$10,060.82","$423,057,620.00",200,198400.0
1812,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,20.0,20.0,0.0,25.0,1.25,"$11,930.00","$298,250.00",100,2000.0
1813,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,295.0,295.0,0.0,1500.0,5.08,"$4,090.00","$6,135,000.00",280,82600.0
1814,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,25.0,25.0,0.0,525.0,21.0,"$5,413.46","$2,842,066.50",130,3250.0
1815,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),493.0,493.0,0.0,29222.5,59.27,"$8,319.23","$243,108,619.60",200,98600.0
1816,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,60.0,60.0,0.0,1570.09,26.17,"$5,583.33","$8,766,330.60",110,6600.0
1817,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,10.0,10.0,0.0,15.0,1.5,"$11,000.00","$165,000.00",100,1000.0
1818,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,200.0,200.0,0.0,864.0,4.32,"$4,016.60","$3,470,342.40",280,56000.0
1819,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sanda,12.0,12.0,0.0,480.0,40.0,"$6,541.67","$3,140,001.60",130,1560.0
1820,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),55.0,55.0,0.0,1599.99,29.09,"$6,703.11","$10,724,910.00",200,11000.0
1821,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,148.0,98.0,0.0,1680.0,17.14,"$2,318.99","$3,895,903.20",24,3552.0
1822,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,165.0,75.0,0.0,658.0,8.77,"$5,210.13","$3,428,268.00",60,9900.0
1823,2018,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,85.5,85.5,0.0,1048.5,12.26,"$3,750.00","$3,931,875.00",160,13680.0
1824,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,87.0,87.0,0.0,1600.0,18.39,"$4,179.69","$6,687,504.00",110,9570.0
1825,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,880.0,838.5,41.5,38185.0,45.54,"$12,270.15","$468,535,513.30",200,176000.0
1826,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,22.0,22.0,0.0,23.0,1.05,"$12,800.00","$294,400.00",100,2200.0
1827,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,145.0,145.0,0.0,788.0,5.43,"$3,152.28","$2,483,996.64",280,40600.0
1828,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,56.0,56.0,0.0,1420.0,25.36,"$4,414.97","$6,269,257.40",130,7280.0
1829,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),421.5,421.5,0.0,20609.0,48.89,"$7,010.02","$144,469,584.04",200,84300.0
1830,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,36.0,36.0,0.0,618.0,17.17,"$4,596.93","$2,840,902.74",110,3960.0
1831,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,21.0,21.0,0.0,21.25,1.01,"$14,000.00","$297,500.00",100,2100.0
1832,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,112.0,112.0,0.0,450.0,4.02,"$3,200.00","$1,440,000.00",280,31360.0
1833,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sanda,15.5,15.5,0.0,402.5,25.97,"$4,755.00","$1,913,887.50",130,2015.0
1834,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),2.0,2.0,0.0,66.0,33.0,"$8,735.23","$576,525.00",200,400.0
1835,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,239.5,210.0,0.0,3045.0,14.5,"$1,800.00","$5,481,000.00",24,5748.0
1836,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,108.0,104.0,0.0,597.0,5.74,"$5,165.83","$3,084,000.00",60,6480.0
1837,2014,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,119.5,116.5,0.0,1065.0,9.14,"$4,558.69","$4,855,004.85",160,19120.0
1838,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,45.0,44.0,1.0,790.0,17.95,"$4,457.21","$3,521,195.90",110,4950.0
1839,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,628.8,628.8,0.0,25204.43,40.08,"$11,673.98","$294,236,126.33",200,125759.99999999999
1840,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,39.5,36.0,3.5,36.0,1.0,"$16,000.00","$576,000.00",100,3950.0
1841,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,84.0,84.0,0.0,336.0,4.0,"$3,000.00","$1,008,000.00",280,23520.0
1842,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,3.0,3.0,0.0,81.0,27.0,"$4,300.00","$348,300.00",130,390.0
1843,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),403.5,403.0,0.5,20765.0,51.53,"$7,635.37","$158,548,383.80",200,80700.0
1844,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,16.0,16.0,0.0,316.0,19.75,"$4,971.36","$1,570,949.76",110,1760.0
1845,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,14.5,14.5,0.0,396.0,27.31,"$5,326.26","$2,109,200.28",200,2900.0
1846,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,20.0,20.0,0.0,21.0,1.05,"$15,150.00","$318,150.00",100,2000.0
1847,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,141.0,136.0,5.0,590.0,4.34,"$2,964.41","$1,749,001.90",280,39480.0
1848,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sanda,13.0,11.0,2.0,360.0,32.73,"$4,066.67","$1,464,001.20",130,1690.0
1849,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),120.5,120.5,0.0,4655.5,38.63,"$5,921.82","$27,569,030.56",200,24100.0
1850,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,283.8,283.8,0.0,3926.25,13.83,"$2,000.00","$7,852,500.00",24,6811.200000000001
1851,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,114.0,112.0,0.0,760.0,6.79,"$4,418.42","$3,358,000.00",60,6840.0
1852,2013,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,119.5,119.5,0.0,607.5,5.08,"$4,125.93","$2,506,502.48",160,19120.0
1853,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,31.5,31.5,0.0,504.0,16,"$3,321.43","$1,674,000.72",110,3465.0
1854,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,846.25,846.25,0.0,37813.05,44.68,"$6,483.29","$245,152,842.10",200,169250.0
1855,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,9.0,9.0,0.0,9.27,1.03,"$15,100.00","$139,977.00",100,900.0
1856,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,79.0,79.0,0.0,316.0,4,"$3,700.00","$1,169,200.00",280,22120.0
1857,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,17.0,17.0,0.0,493.0,29,"$4,000.00","$1,972,000.00",110,1870.0
1858,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,5.0,5.0,0.0,72.5,14.5,"$5,070.00","$367,575.00",130,650.0
1859,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),435.25,435.25,0.0,22521.25,51.74,"$7,487.81","$168,634,787.78",200,87050.0
1860,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,7.0,7.0,0.0,105.7,15.1,"$4,342.86","$459,040.30",110,770.0
1861,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,25.5,25.5,0.0,25.5,1,"$15,000.00","$382,500.00",100,2550.0
1862,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,110.0,110.0,0.0,500.5,4.55,"$3,000.00","$1,501,500.00",280,30800.0
1863,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sanda,22.0,22.0,0.0,550.0,25,"$3,113.64","$1,712,502.00",130,2860.0
1864,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),122.2,122.2,0.0,4885.4,39.98,"$6,197.67","$30,278,100.00",200,24440.0
1865,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,321.8,321.8,0.0,4955.7,15.4,"$1,812.46","$8,982,008.02",24,7723.200000000001
1866,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,114.0,109.0,0.0,639.6,5.87,"$4,501.25","$2,878,996.86",60,6840.0
1867,2012,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,119.5,119.5,0.0,537.75,4.5,"$5,000.00","$2,688,750.00",160,19120.0
1868,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,19.5,19.5,0.0,247.65,12.7,"$3,010.00","$745,426.50",110,2145.0
1869,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,780.5,780.5,0.0,32809.83,42.04,"$8,159.25","$267,703,623.99",200,156100.0
1870,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,13.0,13.0,0.0,13.13,1.01,"$15,010.00","$197,081.30",100,1300.0
1871,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,79.0,65.0,14.0,260.65,4.01,"$2,946.93","$768,117.30",280,22120.0
1872,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,2.0,2.0,0.0,50.0,25,"$4,000.00","$200,000.00",130,260.0
1873,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),475.0,475.0,0.0,20718.57,43.62,"$7,712.69","$159,795,813.28",200,95000.0
1874,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,18.0,18.0,0.0,270.0,15,"$4,520.01","$1,220,402.70",110,1980.0
1875,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,4.0,4.0,0.0,112.0,28,"$7,000.00","$784,000.00",200,800.0
1876,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,73.0,73.0,0.0,328.5,4.5,"$2,200.00","$722,700.00",280,20440.0
1877,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,15.0,15.0,0.0,457.5,30.5,"$3,050.00","$1,395,375.00",110,1650.0
1878,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sanda,5.5,5.5,0.0,137.67,25.03,"$3,025.00","$416,451.75",130,715.0
1879,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),64.5,64.5,0.0,3835.0,59.46,"$7,068.54","$27,107,841.88",200,12900.0
1880,2011,3,Baja California Sur,6,La Paz,1,La Paz,3,La Paz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,320.3,320.3,0.0,5544.9,17.31,"$2,060.00","$11,422,494.00",24,7687.200000000001
